anio,mes,establecimiento,lat,lon,ciudad,provincia,poblacion,fallecimientos,mt,sanciones
2011,5,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2219,El Arenal,San Salvador de Jujuy,91,0,0,0
2011,6,Cárcel Federal de Jujuy - U.22,-65.2669,-24.222,El Arenal,San Salvador de Jujuy,98,0,0,0
2011,7 ,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2221,El Arenal,San Salvador de Jujuy,66,0,0,0
2011,8,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2222,El Arenal,San Salvador de Jujuy,9,0,0,0
2011,9,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2223,El Arenal,San Salvador de Jujuy,0,0,0,0
2011,10,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2224,El Arenal,San Salvador de Jujuy,20,0,0,0
2011,11,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2225,El Arenal,San Salvador de Jujuy,52,0,0,0
2011,12,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2226,El Arenal,San Salvador de Jujuy,57,0,0,0
2012,1 ,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2227,El Arenal,San Salvador de Jujuy,51,0,0,0
2012,2,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2228,El Arenal,San Salvador de Jujuy,67,0,0,0
2012,3,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2229,El Arenal,San Salvador de Jujuy,70,0,0,0
2012,4,Cárcel Federal de Jujuy - U.22,-65.2669,-24.223,El Arenal,San Salvador de Jujuy,76,0,0,0
2012,5,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2231,El Arenal,San Salvador de Jujuy,78,0,0,0
2012,6,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2232,El Arenal,San Salvador de Jujuy,81,0,0,0
2012,7 ,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2233,El Arenal,San Salvador de Jujuy,82,0,0,0
2012,8,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2234,El Arenal,San Salvador de Jujuy,80,0,0,0
2012,9,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2235,El Arenal,San Salvador de Jujuy,79,0,0,0
2012,10,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2236,El Arenal,San Salvador de Jujuy,79,0,0,0
2012,11,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2237,El Arenal,San Salvador de Jujuy,100,0,0,0
2012,12,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2238,El Arenal,San Salvador de Jujuy,97,0,0,0
2013,1 ,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2239,El Arenal,San Salvador de Jujuy,94,0,0,0
2013,2,Cárcel Federal de Jujuy - U.22,-65.2669,-24.224,El Arenal,San Salvador de Jujuy,98,0,0,0
2013,3,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2241,El Arenal,San Salvador de Jujuy,98,0,0,0
2013,4,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2242,El Arenal,San Salvador de Jujuy,101,0,0,0
2013,5,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2243,El Arenal,San Salvador de Jujuy,101,0,0,0
2013,6,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2244,El Arenal,San Salvador de Jujuy,95,0,0,0
2013,7 ,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2245,El Arenal,San Salvador de Jujuy,98,0,0,0
2013,8,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2246,El Arenal,San Salvador de Jujuy,96,0,0,0
2013,9,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2247,El Arenal,San Salvador de Jujuy,94,0,0,0
2013,10,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2248,El Arenal,San Salvador de Jujuy,100,0,0,0
2013,11,Cárcel Federal de Jujuy - U.22,-65.2669,-24.2249,El Arenal,San Salvador de Jujuy,97,0,0,0
2013,12,Cárcel Federal de Jujuy - U.22,-65.2669,-24.225,El Arenal,San Salvador de Jujuy,98,0,0,0
2009,1 ,Cárcel de Río Gallegos - U.15,-69.2044,-51.6267,Rio Gallegos ,Santa Cruz,95,0,0,2
2009,2,Cárcel de Río Gallegos - U.15,-69.2044,-51.6268,Rio Gallegos ,Santa Cruz,94,0,0,1
2009,3,Cárcel de Río Gallegos - U.15,-69.2044,-51.6269,Rio Gallegos ,Santa Cruz,94,0,0,2
2009,4,Cárcel de Río Gallegos - U.15,-69.2044,-51.627,Rio Gallegos ,Santa Cruz,91,0,0,2
2009,5,Cárcel de Río Gallegos - U.15,-69.2044,-51.6271,Rio Gallegos ,Santa Cruz,94,0,0,1
2009,6,Cárcel de Río Gallegos - U.15,-69.2044,-51.6272,Rio Gallegos ,Santa Cruz,91,0,0,2
2009,7 ,Cárcel de Río Gallegos - U.15,-69.2044,-51.6273,Rio Gallegos ,Santa Cruz,90,0,0,3
2009,8,Cárcel de Río Gallegos - U.15,-69.2044,-51.6274,Rio Gallegos ,Santa Cruz,87,0,0,2
2009,9,Cárcel de Río Gallegos - U.15,-69.2044,-51.6275,Rio Gallegos ,Santa Cruz,90,0,0,3
2009,10,Cárcel de Río Gallegos - U.15,-69.2044,-51.6276,Rio Gallegos ,Santa Cruz,90,0,0,1
2009,11,Cárcel de Río Gallegos - U.15,-69.2044,-51.6277,Rio Gallegos ,Santa Cruz,78,0,0,1
2009,12,Cárcel de Río Gallegos - U.15,-69.2044,-51.6278,Rio Gallegos ,Santa Cruz,84,0,0,1
2010,1 ,Cárcel de Río Gallegos - U.15,-69.2044,-51.6279,Rio Gallegos ,Santa Cruz,82,0,0,0
2010,2,Cárcel de Río Gallegos - U.15,-69.2044,-51.628,Rio Gallegos ,Santa Cruz,78,0,0,0
2010,3,Cárcel de Río Gallegos - U.15,-69.2044,-51.6281,Rio Gallegos ,Santa Cruz,78,0,0,0
2010,4,Cárcel de Río Gallegos - U.15,-69.2044,-51.6282,Rio Gallegos ,Santa Cruz,94,0,0,0
2010,5,Cárcel de Río Gallegos - U.15,-69.2044,-51.6283,Rio Gallegos ,Santa Cruz,89,0,0,0
2010,6,Cárcel de Río Gallegos - U.15,-69.2044,-51.6284,Rio Gallegos ,Santa Cruz,90,0,0,0
2010,7 ,Cárcel de Río Gallegos - U.15,-69.2044,-51.6285,Rio Gallegos ,Santa Cruz,90,0,0,8
2010,8,Cárcel de Río Gallegos - U.15,-69.2044,-51.6286,Rio Gallegos ,Santa Cruz,81,1,0,4
2010,9,Cárcel de Río Gallegos - U.15,-69.2044,-51.6287,Rio Gallegos ,Santa Cruz,98,0,0,6
2010,10,Cárcel de Río Gallegos - U.15,-69.2044,-51.6288,Rio Gallegos ,Santa Cruz,97,0,0,4
2010,11,Cárcel de Río Gallegos - U.15,-69.2044,-51.6289,Rio Gallegos ,Santa Cruz,94,0,0,14
2010,12,Cárcel de Río Gallegos - U.15,-69.2044,-51.629,Rio Gallegos ,Santa Cruz,94,0,0,4
2011,1 ,Cárcel de Río Gallegos - U.15,-69.2044,-51.6291,Rio Gallegos ,Santa Cruz,92,0,0,2
2011,2,Cárcel de Río Gallegos - U.15,-69.2044,-51.6292,Rio Gallegos ,Santa Cruz,90,0,0,10
2011,3,Cárcel de Río Gallegos - U.15,-69.2044,-51.6293,Rio Gallegos ,Santa Cruz,90,0,0,3
2011,4,Cárcel de Río Gallegos - U.15,-69.2044,-51.6294,Rio Gallegos ,Santa Cruz,96,0,0,1
2011,5,Cárcel de Río Gallegos - U.15,-69.2044,-51.6295,Rio Gallegos ,Santa Cruz,96,0,0,7
2011,6,Cárcel de Río Gallegos - U.15,-69.2044,-51.6296,Rio Gallegos ,Santa Cruz,96,0,0,2
2011,7 ,Cárcel de Río Gallegos - U.15,-69.2044,-51.6297,Rio Gallegos ,Santa Cruz,99,0,0,3
2011,8,Cárcel de Río Gallegos - U.15,-69.2044,-51.6298,Rio Gallegos ,Santa Cruz,93,0,0,5
2011,9,Cárcel de Río Gallegos - U.15,-69.2044,-51.6299,Rio Gallegos ,Santa Cruz,87,0,0,4
2011,10,Cárcel de Río Gallegos - U.15,-69.2044,-51.63,Rio Gallegos ,Santa Cruz,88,0,0,1
2011,11,Cárcel de Río Gallegos - U.15,-69.2044,-51.6301,Rio Gallegos ,Santa Cruz,89,0,0,3
2011,12,Cárcel de Río Gallegos - U.15,-69.2044,-51.6302,Rio Gallegos ,Santa Cruz,87,0,0,9
2012,1 ,Cárcel de Río Gallegos - U.15,-69.2044,-51.6303,Rio Gallegos ,Santa Cruz,84,0,0,0
2012,2,Cárcel de Río Gallegos - U.15,-69.2044,-51.6304,Rio Gallegos ,Santa Cruz,79,0,0,0
2012,3,Cárcel de Río Gallegos - U.15,-69.2044,-51.6305,Rio Gallegos ,Santa Cruz,78,0,0,0
2012,4,Cárcel de Río Gallegos - U.15,-69.2044,-51.6306,Rio Gallegos ,Santa Cruz,83,0,0,0
2012,5,Cárcel de Río Gallegos - U.15,-69.2044,-51.6307,Rio Gallegos ,Santa Cruz,91,0,0,0
2012,6,Cárcel de Río Gallegos - U.15,-69.2044,-51.6308,Rio Gallegos ,Santa Cruz,95,0,0,0
2012,7 ,Cárcel de Río Gallegos - U.15,-69.2044,-51.6309,Rio Gallegos ,Santa Cruz,90,0,0,0
2012,8,Cárcel de Río Gallegos - U.15,-69.2044,-51.631,Rio Gallegos ,Santa Cruz,88,0,0,0
2012,9,Cárcel de Río Gallegos - U.15,-69.2044,-51.6311,Rio Gallegos ,Santa Cruz,82,0,0,0
2012,10,Cárcel de Río Gallegos - U.15,-69.2044,-51.6312,Rio Gallegos ,Santa Cruz,82,0,0,0
2012,11,Cárcel de Río Gallegos - U.15,-69.2044,-51.6313,Rio Gallegos ,Santa Cruz,89,0,0,0
2012,12,Cárcel de Río Gallegos - U.15,-69.2044,-51.6314,Rio Gallegos ,Santa Cruz,92,0,0,0
2013,1 ,Cárcel de Río Gallegos - U.15,-69.2044,-51.6315,Rio Gallegos ,Santa Cruz,89,0,0,0
2013,2,Cárcel de Río Gallegos - U.15,-69.2044,-51.6316,Rio Gallegos ,Santa Cruz,89,0,0,0
2013,3,Cárcel de Río Gallegos - U.15,-69.2044,-51.6317,Rio Gallegos ,Santa Cruz,83,0,0,0
2013,4,Cárcel de Río Gallegos - U.15,-69.2044,-51.6318,Rio Gallegos ,Santa Cruz,83,0,0,0
2013,5,Cárcel de Río Gallegos - U.15,-69.2044,-51.6319,Rio Gallegos ,Santa Cruz,83,0,0,0
2013,6,Cárcel de Río Gallegos - U.15,-69.2044,-51.632,Rio Gallegos ,Santa Cruz,79,0,0,0
2013,7 ,Cárcel de Río Gallegos - U.15,-69.2044,-51.6321,Rio Gallegos ,Santa Cruz,76,0,0,0
2013,8,Cárcel de Río Gallegos - U.15,-69.2044,-51.6322,Rio Gallegos ,Santa Cruz,77,0,0,0
2013,9,Cárcel de Río Gallegos - U.15,-69.2044,-51.6323,Rio Gallegos ,Santa Cruz,87,0,0,0
2013,10,Cárcel de Río Gallegos - U.15,-69.2044,-51.6324,Rio Gallegos ,Santa Cruz,92,0,0,0
2013,11,Cárcel de Río Gallegos - U.15,-69.2044,-51.6325,Rio Gallegos ,Santa Cruz,91,0,0,0
2013,12,Cárcel de Río Gallegos - U.15,-69.2044,-51.6326,Rio Gallegos ,Santa Cruz,84,0,0,0
2009,1 ,Alcaidía Penal Federal - U. 29,-58.3691,-34.5881,C.A.B.A.,C.A.B.A.,0,0,0,0
2009,2,Alcaidía Penal Federal - U. 29,-58.3691,-34.5882,C.A.B.A.,C.A.B.A.,0,0,0,0
2009,3,Alcaidía Penal Federal - U. 29,-58.3691,-34.5883,C.A.B.A.,C.A.B.A.,0,0,1,0
2009,4,Alcaidía Penal Federal - U. 29,-58.3691,-34.5884,C.A.B.A.,C.A.B.A.,0,0,0,0
2009,5,Alcaidía Penal Federal - U. 29,-58.3691,-34.5885,C.A.B.A.,C.A.B.A.,0,0,0,0
2009,6,Alcaidía Penal Federal - U. 29,-58.3691,-34.5886,C.A.B.A.,C.A.B.A.,0,0,0,0
2009,7 ,Alcaidía Penal Federal - U. 29,-58.3691,-34.5887,C.A.B.A.,C.A.B.A.,0,0,0,0
2009,8,Alcaidía Penal Federal - U. 29,-58.3691,-34.5888,C.A.B.A.,C.A.B.A.,0,0,0,0
2009,9,Alcaidía Penal Federal - U. 29,-58.3691,-34.5889,C.A.B.A.,C.A.B.A.,0,0,0,0
2009,10,Alcaidía Penal Federal - U. 29,-58.3691,-34.589,C.A.B.A.,C.A.B.A.,0,0,0,0
2009,11,Alcaidía Penal Federal - U. 29,-58.3691,-34.5891,C.A.B.A.,C.A.B.A.,0,0,0,0
2009,12,Alcaidía Penal Federal - U. 29,-58.3691,-34.5892,C.A.B.A.,C.A.B.A.,0,0,0,0
2010,1 ,Alcaidía Penal Federal - U. 29,-58.3691,-34.5893,C.A.B.A.,C.A.B.A.,0,0,0,0
2010,2,Alcaidía Penal Federal - U. 29,-58.3691,-34.5894,C.A.B.A.,C.A.B.A.,0,0,0,0
2010,3,Alcaidía Penal Federal - U. 29,-58.3691,-34.5895,C.A.B.A.,C.A.B.A.,0,0,0,0
2010,4,Alcaidía Penal Federal - U. 29,-58.3691,-34.5896,C.A.B.A.,C.A.B.A.,0,0,1,0
2010,5,Alcaidía Penal Federal - U. 29,-58.3691,-34.5897,C.A.B.A.,C.A.B.A.,0,0,0,0
2010,6,Alcaidía Penal Federal - U. 29,-58.3691,-34.5898,C.A.B.A.,C.A.B.A.,0,0,0,0
2010,7 ,Alcaidía Penal Federal - U. 29,-58.3691,-34.5899,C.A.B.A.,C.A.B.A.,0,0,0,0
2010,8,Alcaidía Penal Federal - U. 29,-58.3691,-34.59,C.A.B.A.,C.A.B.A.,0,0,0,0
2010,9,Alcaidía Penal Federal - U. 29,-58.3691,-34.5901,C.A.B.A.,C.A.B.A.,0,0,0,0
2010,10,Alcaidía Penal Federal - U. 29,-58.3691,-34.5902,C.A.B.A.,C.A.B.A.,0,0,0,0
2010,11,Alcaidía Penal Federal - U. 29,-58.3691,-34.5903,C.A.B.A.,C.A.B.A.,0,0,0,0
2010,12,Alcaidía Penal Federal - U. 29,-58.3691,-34.5904,C.A.B.A.,C.A.B.A.,0,0,0,0
2011,1 ,Alcaidía Penal Federal - U. 29,-58.3691,-34.5905,C.A.B.A.,C.A.B.A.,0,0,0,0
2011,2,Alcaidía Penal Federal - U. 29,-58.3691,-34.5906,C.A.B.A.,C.A.B.A.,0,0,0,0
2011,3,Alcaidía Penal Federal - U. 29,-58.3691,-34.5907,C.A.B.A.,C.A.B.A.,0,0,0,0
2011,4,Alcaidía Penal Federal - U. 29,-58.3691,-34.5908,C.A.B.A.,C.A.B.A.,0,0,0,0
2011,5,Alcaidía Penal Federal - U. 29,-58.3691,-34.5909,C.A.B.A.,C.A.B.A.,0,0,0,0
2011,6,Alcaidía Penal Federal - U. 29,-58.3691,-34.591,C.A.B.A.,C.A.B.A.,0,0,0,0
2011,7 ,Alcaidía Penal Federal - U. 29,-58.3691,-34.5911,C.A.B.A.,C.A.B.A.,0,0,0,0
2011,8,Alcaidía Penal Federal - U. 29,-58.3691,-34.5912,C.A.B.A.,C.A.B.A.,0,0,0,0
2011,9,Alcaidía Penal Federal - U. 29,-58.3691,-34.5913,C.A.B.A.,C.A.B.A.,0,0,0,0
2011,10,Alcaidía Penal Federal - U. 29,-58.3691,-34.5914,C.A.B.A.,C.A.B.A.,0,0,0,0
2011,11,Alcaidía Penal Federal - U. 29,-58.3691,-34.5915,C.A.B.A.,C.A.B.A.,0,0,0,0
2011,12,Alcaidía Penal Federal - U. 29,-58.3691,-34.5916,C.A.B.A.,C.A.B.A.,0,0,0,0
2012,1 ,Alcaidía Penal Federal - U. 29,-58.3691,-34.5917,C.A.B.A.,C.A.B.A.,0,0,0,0
2012,2,Alcaidía Penal Federal - U. 29,-58.3691,-34.5918,C.A.B.A.,C.A.B.A.,0,0,0,0
2012,3,Alcaidía Penal Federal - U. 29,-58.3691,-34.5919,C.A.B.A.,C.A.B.A.,0,0,1,0
2012,4,Alcaidía Penal Federal - U. 29,-58.3691,-34.592,C.A.B.A.,C.A.B.A.,0,0,0,0
2012,5,Alcaidía Penal Federal - U. 29,-58.3691,-34.5921,C.A.B.A.,C.A.B.A.,0,0,0,0
2012,6,Alcaidía Penal Federal - U. 29,-58.3691,-34.5922,C.A.B.A.,C.A.B.A.,0,0,0,0
2012,7 ,Alcaidía Penal Federal - U. 29,-58.3691,-34.5923,C.A.B.A.,C.A.B.A.,0,0,0,0
2012,8,Alcaidía Penal Federal - U. 29,-58.3691,-34.5924,C.A.B.A.,C.A.B.A.,0,0,0,0
2012,9,Alcaidía Penal Federal - U. 29,-58.3691,-34.5925,C.A.B.A.,C.A.B.A.,0,0,0,0
2012,10,Alcaidía Penal Federal - U. 29,-58.3691,-34.5926,C.A.B.A.,C.A.B.A.,0,0,0,0
2012,11,Alcaidía Penal Federal - U. 29,-58.3691,-34.5927,C.A.B.A.,C.A.B.A.,0,0,0,0
2012,12,Alcaidía Penal Federal - U. 29,-58.3691,-34.5928,C.A.B.A.,C.A.B.A.,0,0,0,0
2013,1 ,Alcaidía Penal Federal - U. 29,-58.3691,-34.5929,C.A.B.A.,C.A.B.A.,0,0,0,0
2013,2,Alcaidía Penal Federal - U. 29,-58.3691,-34.593,C.A.B.A.,C.A.B.A.,0,0,0,0
2013,3,Alcaidía Penal Federal - U. 29,-58.3691,-34.5931,C.A.B.A.,C.A.B.A.,0,0,0,0
2013,4,Alcaidía Penal Federal - U. 29,-58.3691,-34.5932,C.A.B.A.,C.A.B.A.,0,0,0,0
2013,5,Alcaidía Penal Federal - U. 29,-58.3691,-34.5933,C.A.B.A.,C.A.B.A.,0,0,0,0
2013,6,Alcaidía Penal Federal - U. 29,-58.3691,-34.5934,C.A.B.A.,C.A.B.A.,0,0,0,0
2013,7 ,Alcaidía Penal Federal - U. 29,-58.3691,-34.5935,C.A.B.A.,C.A.B.A.,0,0,0,0
2013,8,Alcaidía Penal Federal - U. 29,-58.3691,-34.5936,C.A.B.A.,C.A.B.A.,0,0,0,0
2013,9,Alcaidía Penal Federal - U. 29,-58.3691,-34.5937,C.A.B.A.,C.A.B.A.,0,0,0,0
2013,10,Alcaidía Penal Federal - U. 29,-58.3691,-34.5938,C.A.B.A.,C.A.B.A.,0,0,0,0
2013,11,Alcaidía Penal Federal - U. 29,-58.3691,-34.5939,C.A.B.A.,C.A.B.A.,0,0,0,0
2013,12,Alcaidía Penal Federal - U. 29,-58.3691,-34.594,C.A.B.A.,C.A.B.A.,0,0,0,0
2009,1 ,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6166,Santa Rosa,La Pampa,64,0,0,2
2009,2,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6167,Santa Rosa,La Pampa,57,0,0,1
2009,3,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6168,Santa Rosa,La Pampa,56,0,0,1
2009,4,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6169,Santa Rosa,La Pampa,49,0,0,2
2009,5,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.617,Santa Rosa,La Pampa,49,0,0,0
2009,6,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6171,Santa Rosa,La Pampa,47,0,0,0
2009,7 ,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6172,Santa Rosa,La Pampa,42,0,0,2
2009,8,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6173,Santa Rosa,La Pampa,44,0,0,0
2009,9,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6174,Santa Rosa,La Pampa,47,0,0,2
2009,10,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6175,Santa Rosa,La Pampa,49,0,0,2
2009,11,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6176,Santa Rosa,La Pampa,41,0,0,1
2009,12,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6177,Santa Rosa,La Pampa,97,0,0,0
2010,1 ,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6178,Santa Rosa,La Pampa,40,0,0,0
2010,2,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6179,Santa Rosa,La Pampa,40,0,0,0
2010,3,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.618,Santa Rosa,La Pampa,40,0,0,1
2010,4,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6181,Santa Rosa,La Pampa,38,0,0,0
2010,5,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6182,Santa Rosa,La Pampa,36,0,0,1
2010,6,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6183,Santa Rosa,La Pampa,41,0,0,3
2010,7 ,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6184,Santa Rosa,La Pampa,43,0,0,2
2010,8,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6185,Santa Rosa,La Pampa,47,0,0,2
2010,9,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6186,Santa Rosa,La Pampa,47,0,0,4
2010,10,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6187,Santa Rosa,La Pampa,46,0,0,0
2010,11,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6188,Santa Rosa,La Pampa,44,0,0,3
2010,12,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6189,Santa Rosa,La Pampa,44,0,0,3
2011,1 ,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.619,Santa Rosa,La Pampa,42,0,0,2
2011,2,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6191,Santa Rosa,La Pampa,44,0,0,0
2011,3,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6192,Santa Rosa,La Pampa,44,0,0,0
2011,4,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6193,Santa Rosa,La Pampa,39,0,0,0
2011,5,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6194,Santa Rosa,La Pampa,37,0,0,1
2011,6,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6195,Santa Rosa,La Pampa,41,0,0,0
2011,7 ,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6196,Santa Rosa,La Pampa,41,0,0,0
2011,8,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6197,Santa Rosa,La Pampa,38,0,0,2
2011,9,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6198,Santa Rosa,La Pampa,32,0,0,1
2011,10,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6199,Santa Rosa,La Pampa,28,0,0,0
2011,11,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.62,Santa Rosa,La Pampa,26,0,0,1
2011,12,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6201,Santa Rosa,La Pampa,20,0,0,3
2012,1 ,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6202,Santa Rosa,La Pampa,22,0,0,0
2012,2,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6203,Santa Rosa,La Pampa,22,0,0,0
2012,3,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6204,Santa Rosa,La Pampa,22,0,0,0
2012,4,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6205,Santa Rosa,La Pampa,22,0,0,0
2012,5,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6206,Santa Rosa,La Pampa,21,0,0,0
2012,6,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6207,Santa Rosa,La Pampa,27,0,0,0
2012,7 ,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6208,Santa Rosa,La Pampa,26,0,0,0
2012,8,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6209,Santa Rosa,La Pampa,26,0,0,0
2012,9,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.621,Santa Rosa,La Pampa,28,0,0,0
2012,10,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6211,Santa Rosa,La Pampa,28,0,0,0
2012,11,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6212,Santa Rosa,La Pampa,46,0,0,14
2012,12,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6213,Santa Rosa,La Pampa,44,0,0,0
2013,1 ,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6214,Santa Rosa,La Pampa,98,0,0,0
2013,2,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6215,Santa Rosa,La Pampa,45,0,0,0
2013,3,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6216,Santa Rosa,La Pampa,43,0,1,0
2013,4,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6217,Santa Rosa,La Pampa,38,0,0,0
2013,5,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6218,Santa Rosa,La Pampa,28,0,0,0
2013,6,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6219,Santa Rosa,La Pampa,31,0,0,0
2013,7 ,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.622,Santa Rosa,La Pampa,24,0,0,0
2013,8,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6221,Santa Rosa,La Pampa,34,0,0,0
2013,9,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6222,Santa Rosa,La Pampa,35,0,0,0
2013,10,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6223,Santa Rosa,La Pampa,33,0,0,0
2013,11,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6224,Santa Rosa,La Pampa,33,0,0,0
2013,12,Instituto Correccional de Mujeres - U. 13,-64.2867,-36.6225,Santa Rosa,La Pampa,21,0,0,0
2009,1 ,Cárcel de Esquel - U. 14,-71.3058,-42.9061,Esquel,Chubut,73,0,0,1
2009,2,Cárcel de Esquel - U. 14,-71.3058,-42.9062,Esquel,Chubut,76,0,0,0
2009,3,Cárcel de Esquel - U. 14,-71.3058,-42.9063,Esquel,Chubut,76,0,0,2
2009,4,Cárcel de Esquel - U. 14,-71.3058,-42.9064,Esquel,Chubut,91,0,0,0
2009,5,Cárcel de Esquel - U. 14,-71.3058,-42.9065,Esquel,Chubut,88,0,0,0
2009,6,Cárcel de Esquel - U. 14,-71.3058,-42.9066,Esquel,Chubut,86,0,0,0
2009,7 ,Cárcel de Esquel - U. 14,-71.3058,-42.9067,Esquel,Chubut,84,0,0,0
2009,8,Cárcel de Esquel - U. 14,-71.3058,-42.9068,Esquel,Chubut,88,0,0,0
2009,9,Cárcel de Esquel - U. 14,-71.3058,-42.9069,Esquel,Chubut,100,0,0,0
2009,10,Cárcel de Esquel - U. 14,-71.3058,-42.907,Esquel,Chubut,99,0,0,0
2009,11,Cárcel de Esquel - U. 14,-71.3058,-42.9071,Esquel,Chubut,97,0,0,0
2009,12,Cárcel de Esquel - U. 14,-71.3058,-42.9072,Esquel,Chubut,101,0,0,0
2010,1 ,Cárcel de Esquel - U. 14,-71.3058,-42.9073,Esquel,Chubut,103,0,0,1
2010,2,Cárcel de Esquel - U. 14,-71.3058,-42.9074,Esquel,Chubut,101,0,0,2
2010,3,Cárcel de Esquel - U. 14,-71.3058,-42.9075,Esquel,Chubut,99,0,0,1
2010,4,Cárcel de Esquel - U. 14,-71.3058,-42.9076,Esquel,Chubut,95,0,0,2
2010,5,Cárcel de Esquel - U. 14,-71.3058,-42.9077,Esquel,Chubut,87,0,0,1
2010,6,Cárcel de Esquel - U. 14,-71.3058,-42.9078,Esquel,Chubut,83,0,0,4
2010,7 ,Cárcel de Esquel - U. 14,-71.3058,-42.9079,Esquel,Chubut,81,0,0,6
2010,8,Cárcel de Esquel - U. 14,-71.3058,-42.908,Esquel,Chubut,79,0,0,0
